,env_delta,env_max,env_mean,env_std,time
0,8.11097793067,-30.7593551188,-31.5042649513,0.342836496434,2.28136054422
1,9.90073357024,-28.9695994792,-30.1928029049,1.04845581396,7.23882086168
2,10.8586485601,-28.0116844894,-28.9406179053,0.539747033752,12.1962811791
3,9.70862328245,-29.161709767,-30.1172382084,0.369335314007,17.1769614512
4,10.9462541757,-27.9240788738,-29.0540719693,0.735842001661,22.146031746
5,11.2276874441,-27.6426456053,-28.3501922916,1.55014997919,27.1325170068
6,11.2003341244,-27.6699989251,-28.6025722737,0.848459314213,32.1306122449
7,10.325162175,-28.5451708744,-29.6862430463,0.385627460945,37.0242176871
8,10.3826544799,-28.4876785696,-28.7612376494,0.186061285601,41.9932879819
9,11.2373705874,-27.6329624621,-28.0074658774,0.458359718353,46.956553288
10,9.76783318988,-29.1024998596,-29.4063809521,0.252976371475,51.9256235828
11,13.0459617454,-25.8243713041,-26.8136459965,1.86488883026,56.8888888889
