,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0,15.458278483398153,-28.563344006909514,-41.255867552703,2.9366733984912092,2.3103854875283445
1,1,19.941966608858657,-24.079655881449014,-39.834359834490854,5.4939189228775325,7.616145124716552
2,2,16.06439620049945,-27.957226289808226,-42.76025327546245,3.8721740475549646,13.392108843537414
3,3,20.1414003815468,-23.880222108760872,-40.604720696603714,5.534658945615396,18.46566893424036
4,4,15.853502440807825,-28.16812004949985,-40.915375106299976,4.560748776212448,23.53342403628118
5,5,19.090482583466816,-24.931139906840855,-41.599758667515566,4.104873693913063,27.951020408163266
6,6,18.66201574451523,-25.35960674579244,-40.82631235508885,5.5684209563631395,32.17705215419501
7,7,22.50934080028317,-21.5122816900245,-42.47311808885194,4.416876535357709,37.018412698412696
8,8,20.01030332901008,-24.01131916129759,-42.8743175564192,4.247412461455949,41.941043083900226
9,9,8.449055508548321,-35.57256698175935,-44.31901697171053,1.1496241217504388,46.288979591836735
10,10,21.212369116495427,-22.80925337381225,-42.059816731309645,5.1677549588697085,51.136145124716556
11,11,13.39560522350624,-30.62601726680143,-44.04831391197425,1.5161402420253112,56.05297052154196
