,env_delta,env_max,env_mean,env_std,time
0,7.06179109411,-37.0527034652,-44.500610081,1.42874829417,8.51591836735
1,6.85380899731,-37.2606855621,-44.7989640034,0.916119243248,14.7156462585
2,7.58261833139,-36.531876228,-43.6728101111,2.27511420983,16.6196825397
3,6.95832838276,-37.1561661766,-44.3890641893,1.60054720727,17.438185941
4,8.23573534957,-35.8787592098,-43.6036728712,2.38287844004,19.8066213152
5,10.1877034445,-33.9267911149,-42.996150504,2.98813766572,22.2563265306
6,8.75144978468,-35.3630447747,-44.433747216,1.68916428406,23.2896145125
7,9.71930506166,-34.3951894977,-42.8249013709,3.0531650141,25.5187301587
8,11.8022745091,-32.3122200503,-41.9511287811,3.65027707861,28.4270294785
9,11.3412612142,-32.7732333452,-41.8343494577,3.62922344173,31.2656689342
10,11.3831051723,-32.7313893871,-41.6449214526,3.64568095228,34.1333333333
