,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0,22.490258846398085,-21.10260341074227,-34.766124228782736,4.447168635570879,2.838639455782313
1,1,14.225601618248767,-29.367260638891594,-41.17521243569588,3.518130987356478,15.145215419501135
2,2,16.955975576911946,-26.63688668022841,-38.634611710165345,4.4676596820324015,23.492789115646254
3,3,20.162489788436,-23.430372468704356,-39.057549371879134,4.9628566555972435,31.1437641723356
4,4,27.03280255904134,-16.56005969809902,-36.55881274694181,6.1844513913722405,39.13142857142857
5,5,23.935876295222677,-19.656985961917684,-37.761820187363035,4.409235695876492,46.033560090702956
6,6,23.867740393509692,-19.725121863630672,-35.76127106408694,6.156111857974597,53.45814058956916
7,7,30.549788862963304,-13.04307339417706,-38.95976790321823,7.420019683916871,59.22249433106576
8,8,21.80996255359917,-21.782899703541187,-39.10008430508522,6.130286309596803,65.67183673469388
9,9,22.172811821470553,-21.420050435669808,-34.889118744051245,5.318966110519921,71.15755102040815
