,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0.0,8.202619078516271,-36.00802249194403,-42.031648928777145,1.5821759819240686,2.2465306122448983
1,1.0,13.817971139501786,-30.392670430958518,-39.36889861918123,2.5399365770919418,7.83673469387755
2,2.0,5.212086854749991,-38.99855471571031,-42.93318459880492,0.9349484486554482,13.084444444444443
3,3.0,8.515092174462396,-35.69554939599791,-42.413343007097204,1.5902014149520336,17.136326530612244
4,4.0,9.191142750556487,-35.019498819903816,-43.864111369264506,1.498468741443319,22.558185941043085
5,5.0,11.187381619969573,-33.02325995049073,-40.71705254459107,2.451280372569255,26.308208616780053
6,6.0,8.393695547011802,-35.8169460234485,-42.07321868986449,1.9108887336173528,30.91156462585034
7,7.0,12.580821402532635,-31.62982016792767,-41.04290508477731,2.9796586703146595,35.67165532879819
8,8.0,9.662774083042756,-34.54786748741755,-42.86043745024582,2.5093620445476787,40.24598639455783
9,9.0,9.549181593162912,-34.66145997729739,-42.44890395128317,2.755729975666455,44.651972789115646
10,10.0,4.022853001326447,-40.18778856913386,-44.46539531547414,0.6932868535644079,48.8431746031746
11,,,,,,52.91917196986323
