,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0.0,9.263867143684145,-33.08637693794738,-35.74899164103324,1.2959969744216453,1.7008616780045351
1,1.0,4.6351380884711375,-37.71510599316039,-40.79427876333158,1.2844271051562737,7.8947845804988654
2,2.0,8.253318256326445,-34.09692582530508,-37.97072001535508,1.8720782762446595,14.390566893424035
3,3.0,2.9131512568498934,-39.43709282478163,-41.30688592878927,0.7467962540161054,19.8356462585034
4,4.0,4.118068217458145,-38.232175864173385,-41.463538997157904,1.2968792838627654,25.512925170068026
5,5.0,10.566828718484523,-31.783415363147,-34.591039774291225,1.3702081154453642,29.889886621315192
6,6.0,8.925689220245701,-33.42455486138582,-36.93605880837176,2.5954170715951874,35.05052154195011
7,7.0,12.541974442663784,-29.808269638967737,-32.571960295888374,1.4252210932916154,40.48399092970522
8,8.0,10.392923078137333,-31.95732100349419,-34.948399063145665,2.059035429683951,45.812970521541956
9,9.0,6.385272744257088,-35.964971337374436,-38.33980708887261,1.2290728814487946,50.82267573696145
10,,,,,,55.52743032696948
11,,,,,,60.18707482993196
