,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0.0,2.572026384650961,-41.360261602492926,-43.682476158952504,0.6892410349997901,1.9736961451247168
1,1.0,3.125339252496275,-40.806948734647605,-42.372124151079795,0.989820624299642,10.570884353741496
2,2.0,3.484359917373034,-40.44792806977085,-42.79417618998601,0.8278127204530022,35.78775510204082
3,3.0,3.6472792832243854,-40.2850087039195,-42.14559511980969,0.9047747519712932,84.3348752834467
4,,,,,,18.6193584960866
5,,,,,,27.28381244971106
6,,,,,,43.598794894301804
7,,,,,,52.07889876380659
8,,,,,,60.19030246507205
9,,,,,,67.93300599809815
10,,,,,,76.13658474142345
