,env_delta,env_max,env_mean,env_std,time
0,9.45533570978,-28.5866021018,-29.628694359,0.493582807886,2.10140589569
1,11.872459771,-26.1694780406,-27.3040958786,0.614363466249,7.0356462585
2,12.1268668186,-25.915070993,-26.9768888729,1.01440852007,12.0569614512
3,13.7184752023,-24.3234626093,-25.9132094456,1.02540445754,16.9563718821
4,14.7679366309,-23.2740011806,-24.4395825925,1.2542561633,21.8673922902
5,12.1905002371,-25.8514375745,-26.5167697973,1.38843053044,26.9815873016
6,11.8178530223,-26.2240847892,-26.904729005,0.623538005721,31.9332426304
7,15.8123152181,-22.2296225935,-23.7243849934,1.46165479343,36.8036281179
8,11.8588965472,-26.1830412644,-26.5940555822,0.36869899888,41.8829931973
9,8.2918315892,-29.7501062224,-30.0906697366,0.396467909767,46.8404535147
10,9.55803757806,-28.4839002335,-28.9401632401,0.382463506485,51.8095238095
11,11.8049758448,-26.2369619667,-27.3726299123,1.17381771406,56.7727891156
