,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0,18.1435824846,-23.3244772157,-27.757990706,2.17256044371,1.77052154195
1,1,23.2709644649,-18.1970952354,-23.3601513904,2.62315450635,9.31120181406
2,2,25.0466119986,-16.4214477017,-23.8454813404,4.07276275563,16.1262585034
3,3,23.8413793269,-17.6266803733,-24.8721388974,5.67130160572,23.6843537415
4,4,21.0615065766,-20.4065531237,-23.7763888539,4.02265676769,30.5284353741
5,5,21.0077665473,-20.460293153,-25.0084346239,2.71855372313,37.4479818594
6,6,24.5925602226,-16.8754994776,-24.8577565169,5.86770860741,43.9553741497
7,7,21.9926279286,-19.4754317717,-27.8818258964,6.39621584571,50.8575056689
8,8,22.224999234,-19.2430604662,-24.6756756011,5.34305870047,57.626122449
9,9,24.0837938567,-17.3842658436,-23.3246165442,5.03904006506,65.1609977324
10,10,26.4453410123,-15.022718688,-22.2892718895,6.19281447314,71.2736507937
11,11,21.8544245044,-19.6136351959,-25.869905385,7.2406501397,77.5140136054
