,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0,17.344768661375955,-18.934820980988466,-19.803383704372195,0.4350630321699542,2.501950113378685
1,1,18.149564246059786,-18.130025396304635,-18.82609706485408,0.3635796067237511,7.471020408163265
2,2,12.418172068264909,-23.861417574099512,-24.8698213466442,0.5510024524080424,12.440090702947845
3,3,17.850466589811553,-18.42912305255287,-19.216659300916184,0.28697463522974914,17.426575963718822
4,4,19.690796769875995,-16.588792872488426,-17.239102312256588,0.41563883152724573,22.418866213151926
5,5,13.777427480215078,-22.502162162149343,-23.56259876011925,0.4673619741077528,27.37632653061225
6,6,16.928290671878518,-19.351298970485907,-21.11423079387361,0.8623315270263261,32.380226757369606
7,7,18.678930702689534,-17.600658939674886,-18.494594907702727,0.5157829905926765,37.314467120181405
8,8,18.831986069244813,-17.447603573119608,-19.06616983887749,0.4595206714424694,42.2312925170068
9,9,10.724047781631608,-25.55554186073281,-26.7362414507543,0.6541323998339996,47.281632653061216
10,10,13.450950517515794,-22.828639124848625,-24.55004688329013,1.0741161048267251,52.52934240362812
11,11,9.02399954879095,-27.25559009357347,-28.232593296811398,0.5973421421694317,57.55065759637189
