,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0.0,6.06724558728,-37.4528395093,-41.4738878247,1.56311641716,0.156734693878
1,1.0,8.74409938668,-34.7759857099,-44.0012034457,1.45306268925,25.6638548753
2,2.0,7.26229699486,-36.2577881017,-43.2388885103,1.41041956612,39.4216780045
3,3.0,4.36822727626,-39.1518578203,-44.0450837744,1.0916898825,59.326984127
4,4.0,28.0130555377,-15.5070295589,-36.4782645277,7.91726984919,77.9842176871
5,5.0,13.4264513094,-30.0936337872,-40.8385600263,3.81864887308,83.5512018141
6,6.0,14.4286781593,-29.0914069373,-39.3545077477,3.8632949615,90.406893424
7,7.0,16.9068879087,-26.6131971879,-40.6232974975,4.5661642278,96.7053061224
8,8.0,12.170370511,-31.3497145856,-43.1951609107,3.29105614895,105.557913832
9,,,,,,69.287250384
10,,,,,,50.4459805428
11,,,,,,12.1556579621
