,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0,17.836485914230558,-17.204967341684572,-18.11496564653706,0.6520159497225426,2.351020408163265
1,1,18.765804837518736,-16.275648418396393,-17.489331479403806,0.959024100723373,7.401360544217688
2,2,19.132886093147754,-15.908567162767374,-16.979710543022627,0.5766165123985802,12.289160997732425
3,3,19.611218594008555,-15.430234661906574,-15.893534756760824,0.1853241056510352,17.200181405895687
4,4,23.257016353881873,-11.784436902033255,-12.814870597570245,0.604604484535869,22.157641723356008
5,5,16.455712923901114,-18.585740332014016,-19.676816589339648,0.4796800679069426,27.50984126984127
6,6,16.320695836754695,-18.72075741916043,-21.28510210372439,0.9079103194744752,32.51954648526077
7,7,14.47494096981967,-20.566512286095463,-23.421665084906422,1.1378274587611146,37.50603174603175
8,8,14.94924233277533,-20.092210923139803,-20.989641046587465,0.4405456716833167,42.50993197278912
9,9,16.893241986593353,-18.148211269321774,-19.669347952651908,0.6205158459340862,47.44997732426304
10,10,16.624025719901518,-18.41742753601361,-21.782879267270022,1.909386639950324,52.453877551020405
11,11,3.588210176459846,-31.453243079455284,-34.87541559931554,2.143866203581413,56.86566893424036
