,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0,17.4637449135,-23.3694249207,-26.4782632844,1.31721603143,3.33786848073
1,1,21.197196726,-19.6359731082,-25.0387632914,2.77459216143,12.0975963719
2,2,21.9759980847,-18.8571717495,-27.6166525518,3.61567972698,21.0082539683
3,3,16.0769189665,-24.7562508677,-30.1112583647,2.57695170924,30.2439909297
4,4,18.342089601,-22.4910802332,-29.4157833589,2.43866989793,39.7467573696
5,5,17.9401044642,-22.89306537,-26.6229726795,1.78921095735,47.5834920635
6,6,20.5877831166,-20.2453867177,-23.0049453427,1.39971752834,56.5289795918
7,7,19.9404249585,-20.8927448757,-27.0034542657,2.61385504179,65.2596825397
8,8,20.1108035458,-20.7223662884,-25.9169192821,3.00715236804,73.3344217687
9,9,23.3258815725,-17.5072882617,-25.6044656406,4.08706439235,81.1537414966
10,10,23.5200986049,-17.3130712293,-23.0505509615,2.65872807684,88.6944217687
11,11,18.9785626511,-21.8546071831,-25.2984290699,1.81731778616,95.2134240363
