,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0.0,4.83329705377,-39.8878773514,-44.2000868229,0.808035835566,2.50195011338
1,1.0,6.22742109542,-38.4937533098,-44.1397517889,0.99151484556,8.64943310658
2,2.0,4.07416162925,-40.647012776,-44.4382584947,0.647319073104,14.7272562358
3,3.0,6.88966602313,-37.8315083821,-43.9921749533,1.29088451737,20.3929251701
4,4.0,2.95360210732,-41.7675722979,-44.6299314009,0.438151636322,32.8388208617
5,5.0,6.00910679724,-38.712067608,-44.4110041852,0.862047970631,39.0037188209
6,6.0,7.82204314149,-36.8991312637,-44.3445763071,1.23439057791,50.7588208617
7,7.0,8.07660280365,-36.6445716016,-44.3340635584,1.24285837573,56.7089342404
8,8.0,3.78321939119,-40.937955014,-44.575705965,0.505045926476,67.7442176871
9,,,,,,45.1344370484
10,,,,,,62.0913694032
11,,,,,,26.6646185356
