,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0.0,3.681087208638253,-38.47904810949338,-39.8532809725037,1.0420077517845376,12.823219954648525
1,1.0,3.644600144495456,-38.51553517363618,-39.550367159137025,0.6845896732864302,16.143673469387757
2,2.0,4.1245642119199735,-38.035571106211655,-39.144736627105495,0.6366774729958253,22.75555555555556
3,3.0,3.8290168132448197,-38.33111850488682,-39.89103241420403,0.877353814132957,25.994739229024944
4,4.0,4.600678748515733,-37.55945656961591,-39.53631519685849,1.1313927699262036,29.14684807256236
5,5.0,6.841133002239849,-35.319002315891794,-37.975758963163024,1.66413429168394,32.31637188208617
6,6.0,8.024324002030141,-34.135811316101496,-36.71911373851118,1.5596398712743031,35.39882086167801
7,7.0,10.16331622280982,-31.996819095321822,-35.535432210573454,2.692763709694016,38.945668934240366
8,,,,,,19.378908821593154
9,,,,,,9.668344488332966
10,,,,,,6.628515653573256
11,,,,,,3.462027284031892
12,,,,,,0.7177373637627094
