,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0,14.1620613872,-28.0217357941,-30.7805837477,2.52418476503,3.19274376417
1,1,18.8263508537,-23.3574463276,-26.5713061535,3.09713334,11.2732879819
2,2,20.020714677,-22.1630825043,-26.3106685094,3.74121273112,18.4598639456
3,3,16.2181064375,-25.9656907438,-27.7784460991,2.04972008221,26.5578231293
4,4,17.5584642768,-24.6253329045,-28.4043760971,3.52857744269,33.4483446712
5,5,15.8657420185,-26.3180551628,-30.7235080369,4.02921973277,40.5188208617
6,6,15.4517767977,-26.7320203835,-29.8482549487,3.22185883456,47.2526077098
7,7,18.0068554947,-24.1769416866,-27.4827700071,3.2735122149,53.7193650794
8,8,16.5690611225,-25.6147360587,-29.1352416882,3.9700295781,60.1919274376
9,9,22.1312993303,-20.052497851,-23.6226188097,4.10412536411,66.6354648526
10,10,14.5332636459,-27.6505335353,-31.7546308644,3.63909314017,73.4911564626
11,11,18.8575513107,-23.3262458705,-28.9151110219,6.39981706892,80.4919727891
