,env_delta,env_max,env_mean,env_std,time
0,5.18896362001,-33.7048073977,-34.155551199,0.441725882724,0.330884353741
1,8.69057128307,-30.2031997346,-30.7269545732,0.492666272501,4.31310657596
2,10.9642310685,-27.9295399492,-28.4428691784,0.468440518236,8.31854875283
3,16.1379658678,-22.7558051498,-23.4586593479,0.258476912943,12.3820408163
4,16.6147983736,-22.2789726441,-23.5459882621,0.883040501175,16.3758730159
5,18.6344327311,-20.2593382866,-20.7114914865,0.488887006359,20.3639002268
6,9.8718020846,-29.0219689331,-29.9099580278,0.448723393176,24.4273922902
7,6.17187873569,-32.721892282,-33.2088777346,0.228307353019,28.2644897959
8,10.8429632893,-28.0508077283,-28.6243528499,0.204205161514,32.2873469388
9,6.10638849301,-32.7873825247,-33.7193033689,0.422667120075,36.2811791383
10,9.90642390935,-28.9873471083,-29.2448636243,0.179875743017,40.2634013605
11,6.16668238452,-32.7270886332,-32.9627593384,0.145410961892,44.3385034014
