,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0.0,12.674902708155313,-31.501030717347593,-42.56754845249811,2.559087414608201,1.880816326530612
1,1.0,14.2206804024068,-29.955253023096105,-41.49482137294264,3.1558566963776054,5.735328798185941
2,2.0,8.744216312695492,-35.431717112807405,-43.443526949307184,1.5609413247120445,9.880090702947848
3,3.0,11.671441012050463,-32.50449241345244,-43.4291200268236,1.9026121487181582,13.740408163265304
4,4.0,7.4069929011414795,-36.768940524361426,-43.644043947427434,1.6978696852482649,21.217233560090705
5,5.0,18.07803649629408,-26.097896929208822,-41.8447877664709,3.8921675469919865,25.309750566893424
6,6.0,10.864403633072946,-33.311529792429965,-43.350402752239475,1.9863727170870351,28.647619047619052
7,7.0,10.477330200704877,-33.69860322479803,-43.61614049441029,2.145076378646015,31.71845804988662
8,8.0,12.446336105151687,-31.729597320351214,-43.332870153029404,2.5420806018916675,35.085351473922906
9,,,,,,17.676280996269472
