,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0.0,8.59678263545861,-31.03234469501997,-32.84815344397902,1.3035513573850392,1.7821315192743763
1,1.0,5.063427441762607,-34.565699888715976,-35.53126338030022,0.6304622466997569,6.768616780045352
2,2.0,12.495682849535566,-27.133444480943016,-28.5082289844276,1.7920741402194131,11.7318820861678
3,3.0,13.795290853575153,-25.83383647690343,-31.48616820138928,6.145408154860901,16.76480725623583
4,4.0,10.791904733406202,-28.837222597072376,-32.063581875592234,4.439213048344554,26.180498866213156
5,5.0,11.776677101930149,-27.85245022854843,-29.847341370416896,1.7674184452621575,31.184399092970523
6,6.0,14.878542505356377,-24.750584825122203,-27.59983226410265,4.57771411962946,36.40308390022675
7,7.0,15.562832431488927,-24.066294898989657,-27.38444435911325,5.937408862617048,41.192199546485256
8,8.0,16.579864028244618,-23.049263302233964,-25.34456007118497,3.3628133160099742,46.25414965986395
9,9.0,17.838949479189406,-21.790177851289176,-24.94346732444848,5.082906311802807,51.18839002267574
10,10.0,17.752811707882508,-21.876315622596074,-22.87312657365848,1.1656419127350026,56.15746031746032
11,,,,,,21.843857435447298
