,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0,10.4038182535,-32.69878005,-41.7976290178,3.55918209363,0.249614512472
1,1,6.83116982845,-36.2714284751,-42.8857923442,2.63246185884,2.87346938776
2,2,6.32644887062,-36.7761494329,-42.7758065397,2.52975444481,5.37541950113
3,3,8.64028840196,-34.4623099016,-42.0935950948,3.23595637407,7.86575963719
4,4,9.09376074952,-34.008837554,-41.7323330843,3.50901056308,10.2980498866
5,5,9.69512444723,-33.4074738563,-41.2455732547,3.72230717224,12.7419501134
6,6,10.5477984229,-32.5547998807,-40.5465623122,3.82938896509,15.1568253968
7,7,11.0070092302,-32.0955890734,-40.2063510771,3.86473231358,17.5020408163
8,8,9.22810994194,-33.8744883616,-40.9484959444,3.36055014934,20.0562358277
9,9,9.43921587228,-33.6633824313,-40.290307007,3.48142732324,22.4304761905
10,10,8.6598972457,-34.4427010579,-40.7250943794,3.24148561748,24.8685714286
11,11,10.0044135657,-33.0981847379,-39.6613992614,3.60776757968,27.24861678
