,Unnamed: 0,env_delta,env_max,env_mean,env_std,time
0,0,12.1840600522,-23.1009875189,-23.6733046117,1.27379901566,2.14784580499
1,1,13.4255086101,-21.8595389609,-22.1164498343,0.252016815422,7.14013605442
2,2,16.286920263,-18.9981273081,-19.622042872,1.13606806024,12.2020861678
3,3,16.5533425889,-18.7317049821,-19.0975790729,0.854513621332,17.00861678
4,4,16.0875873823,-19.1974601887,-20.1446968079,1.43727736556,21.9718820862
5,5,15.3561323617,-19.9289152094,-20.516563424,0.470484401944,27.0280272109
6,6,15.1343624745,-20.1506850965,-20.8168038607,0.751587171468,31.9448526077
7,7,15.941685699,-19.343361872,-19.8643894157,0.784924077372,36.9777777778
8,8,14.4071146244,-20.8779329466,-21.7021346961,0.421436531561,41.9874829932
9,9,19.9508728728,-15.3341746982,-17.6279873287,2.27880171888,46.9507482993
10,10,19.5225791651,-15.7624684059,-16.883956076,3.48239635734,51.8559637188
11,11,16.040626313,-19.244421258,-19.5988891246,0.747584060459,56.9004988662
