,env_delta,env_max,env_mean,env_std,time
0,16.9624704226,-26.404895313,-37.1616503211,3.58594132413,1.4570521542
1,16.3431775957,-27.0241881398,-37.5770231856,3.48189783352,5.65986394558
2,16.2922198851,-27.0751458504,-38.9667737283,3.60941453126,10.5186394558
3,17.3836690066,-25.983696729,-39.5571804759,3.46266562332,15.6270294785
4,13.4264055756,-29.94096016,-40.7332116714,2.65006393884,20.0794557823
5,17.118021587,-26.2493441485,-40.2622122588,4.60144562901,24.706031746
6,22.9218462999,-20.4455194357,-38.4554742582,4.90809051398,28.589569161
7,21.2039220045,-22.163443731,-40.4327307493,4.34657860978,32.5021315193
8,18.9483651618,-24.4190005738,-39.9974498529,5.53573136912,36.4669387755
9,17.2286102537,-26.1387554819,-42.4994674618,3.52440549266,40.5884807256
10,13.3447237012,-30.0226420344,-43.2209044803,2.29629646302,43.9960090703
11,4.41315035028,-38.9542153853,-43.97452154,1.11606513127,47.7053968254
